filename,LAT,LON,temperature_score_1950_1969,gdd_score_1950_1969,precipitations_score_1950_1969,ext_precipitation_score_1950_1969,soil_moisture_score_1950_1969,wind_score_1950_1969,heat_stress_score_1950_1969,humidity_score_1950_1969,solar_radiation_score_1950_1969,season_start_shift_score_1950_1969,season_length_score_1950_1969,Final_Score_1950_1969,temperature_score_1970_1989,gdd_score_1970_1989,precipitations_score_1970_1989,ext_precipitation_score_1970_1989,soil_moisture_score_1970_1989,wind_score_1970_1989,heat_stress_score_1970_1989,humidity_score_1970_1989,solar_radiation_score_1970_1989,season_start_shift_score_1970_1989,season_length_score_1970_1989,Final_Score_1970_1989,temperature_score_1990_2009,gdd_score_1990_2009,precipitations_score_1990_2009,ext_precipitation_score_1990_2009,soil_moisture_score_1990_2009,wind_score_1990_2009,heat_stress_score_1990_2009,humidity_score_1990_2009,solar_radiation_score_1990_2009,season_start_shift_score_1990_2009,season_length_score_1990_2009,Final_Score_1990_2009,temperature_score_2010_2029,gdd_score_2010_2029,precipitations_score_2010_2029,ext_precipitation_score_2010_2029,soil_moisture_score_2010_2029,wind_score_2010_2029,heat_stress_score_2010_2029,humidity_score_2010_2029,solar_radiation_score_2010_2029,season_start_shift_score_2010_2029,season_length_score_2010_2029,Final_Score_2010_2029,temperature_score_2030_2050,gdd_score_2030_2050,precipitations_score_2030_2050,ext_precipitation_score_2030_2050,soil_moisture_score_2030_2050,wind_score_2030_2050,heat_stress_score_2030_2050,humidity_score_2030_2050,solar_radiation_score_2030_2050,season_start_shift_score_2030_2050,season_length_score_2030_2050,Final_Score_2030_2050
cmip6_era5_data_daily_138,13.181018829345703,-16.736541748046875,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.1981818181818182,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.34,0.19818181818181815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.22727272727272727,0.0,0.17,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.34,0.34,0.21454545454545454,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.3045454545454545
cmip6_era5_data_daily_139,13.462214469909668,-16.221405029296875,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.2290909090909091,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.2290909090909091,0.0,0.34,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.25909090909090904,0.0,0.34,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.25909090909090904,0.0,0.67,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.17,0.28909090909090907
cmip6_era5_data_daily_14,13.813708305358888,-14.724273681640623,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.34,0.24363636363636362,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.3045454545454545,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.27454545454545454,0.17,1.0,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.3354545454545454
cmip6_era5_data_daily_140,13.743409156799316,-15.454559326171877,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.21363636363636365,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.25909090909090904,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.2745454545454545,0.17,0.84,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.32090909090909087
cmip6_era5_data_daily_141,13.884007453918455,-15.15179443359375,0.0,0.17,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.2290909090909091,0.0,0.34,0.84,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.34,0.24454545454545454,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.3045454545454545,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.2590909090909091,0.17,1.0,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.31999999999999995
cmip6_era5_data_daily_142,13.391915321350098,-15.2193603515625,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.84,0.0,1.0,0.0,0.2127272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.21363636363636365,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.2581818181818182,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.0,0.24363636363636362,0.0,0.84,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.3045454545454545
cmip6_era5_data_daily_143,13.251317977905272,-16.669708251953125,0.0,0.0,0.67,0.17,0.0,0.0,0.0,0.67,0.0,0.5,0.17,0.1981818181818182,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.2136363636363636,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.1981818181818182,0.0,0.0,1.0,0.34,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.28909090909090907,0.0,0.34,1.0,0.17,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.29
cmip6_era5_data_daily_144,13.462214469909668,-14.574554443359377,0.0,0.17,0.67,0.0,0.0,0.0,0.0,0.84,0.0,1.0,0.17,0.2590909090909091,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.2290909090909091,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.3045454545454545,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.2590909090909091,0.17,1.0,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.31999999999999995
cmip6_era5_data_daily_145,13.181018829345703,-15.9981689453125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.22727272727272727,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.0,0.1827272727272727,0.0,0.34,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.2281818181818182,0.0,0.34,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.2281818181818182,0.0,0.67,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.28909090909090907
cmip6_era5_data_daily_146,13.884007453918455,-15.069000244140623,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.34,0.2736363636363636,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.3045454545454545,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.2590909090909091,0.17,1.0,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.31999999999999995
cmip6_era5_data_daily_147,13.532513618469238,-16.153839111328125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.34,0.22818181818181815,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.24454545454545454,0.0,0.34,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.25909090909090904,0.0,0.17,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.17,0.22818181818181815,0.0,0.5,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.17,0.2736363636363636
cmip6_era5_data_daily_148,13.181018829345703,-14.275299072265623,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.84,0.0,1.0,0.0,0.2127272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.21363636363636365,0.0,0.5,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.84,0.0,0.2736363636363636,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.24363636363636362,0.0,0.67,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.25909090909090904
cmip6_era5_data_daily_149,13.673110961914062,-15.44036865234375,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.21363636363636365,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.25909090909090904,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.25909090909090904,0.17,0.84,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.32090909090909087
cmip6_era5_data_daily_15,13.462214469909668,-15.233306884765623,0.0,0.17,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.21363636363636365,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.2290909090909091,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.25909090909090904,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.24363636363636362,0.17,0.84,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.3054545454545454
cmip6_era5_data_daily_150,13.673110961914062,-15.7706298828125,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.2127272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.25909090909090904,0.0,0.5,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.2736363636363636,0.0,1.0,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.17,0.3045454545454545
cmip6_era5_data_daily_151,13.321617126464844,-16.9315185546875,0.0,0.0,0.67,0.0,1.0,0.0,0.0,0.67,0.0,0.5,0.34,0.28909090909090907,0.0,0.0,0.84,0.0,1.0,0.0,0.0,0.67,0.0,0.5,0.5,0.3190909090909091,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.0,0.5,0.5,0.3336363636363636,0.0,0.0,0.67,0.0,1.0,0.0,0.0,1.0,0.0,0.34,0.34,0.3045454545454545,0.0,0.34,1.0,0.0,1.0,0.0,0.0,0.84,0.0,0.5,0.34,0.3654545454545454
cmip6_era5_data_daily_152,13.462214469909668,-15.64501953125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.0,0.1827272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.25909090909090904,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.2581818181818182,0.0,0.84,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.17,0.27454545454545454
cmip6_era5_data_daily_153,13.743409156799316,-15.04132080078125,0.0,0.17,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.2290909090909091,0.0,0.34,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.26,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.3045454545454545,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.29,0.17,1.0,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.3354545454545454
cmip6_era5_data_daily_154,13.251317977905272,-13.877716064453123,0.0,0.17,0.5,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,0.2127272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.2290909090909091,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.84,0.0,0.24363636363636362,0.17,0.67,0.5,0.0,0.0,0.0,0.0,0.67,0.0,0.84,0.0,0.2590909090909091,0.17,1.0,0.67,0.0,0.0,0.0,0.17,0.67,0.0,0.84,0.0,0.31999999999999995
cmip6_era5_data_daily_155,13.602811813354492,-14.27130126953125,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.17,0.2590909090909091,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.24363636363636362,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.27454545454545454,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.24363636363636365,0.17,1.0,0.84,0.0,0.0,0.0,0.17,0.67,0.0,0.67,0.17,0.3354545454545454
cmip6_era5_data_daily_156,13.602811813354492,-14.766265869140623,0.0,0.17,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.21363636363636365,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.25909090909090904,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.2745454545454545,0.17,0.84,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.32090909090909087
cmip6_era5_data_daily_157,13.532513618469238,-16.730743408203125,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.1981818181818182,0.0,0.0,0.84,0.0,0.17,0.0,0.0,0.67,0.0,0.5,0.5,0.24363636363636365,0.0,0.0,1.0,0.0,0.17,0.0,0.0,0.67,0.0,0.5,0.5,0.2581818181818182,0.0,0.0,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.34,0.5,0.24363636363636362,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.84,0.0,0.34,0.5,0.28909090909090907
cmip6_era5_data_daily_158,13.391915321350098,-14.396697998046877,0.0,0.17,0.67,0.0,0.0,0.0,0.0,0.84,0.0,1.0,0.0,0.24363636363636365,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.22818181818181815,0.0,0.67,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.2590909090909091,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.0,0.2590909090909091,0.17,1.0,0.67,0.0,0.0,0.0,0.17,0.84,0.0,0.67,0.0,0.31999999999999995
cmip6_era5_data_daily_159,13.391915321350098,-14.64349365234375,0.0,0.17,0.5,0.0,0.17,0.0,0.0,0.84,0.0,1.0,0.17,0.2590909090909091,0.0,0.34,0.67,0.0,0.34,0.0,0.0,0.67,0.0,0.67,0.0,0.24454545454545454,0.0,0.5,0.84,0.0,0.5,0.0,0.0,0.67,0.0,0.67,0.0,0.28909090909090907,0.0,0.67,0.67,0.0,0.17,0.0,0.0,0.67,0.0,0.67,0.0,0.2590909090909091,0.17,0.84,0.5,0.0,0.34,0.0,0.0,0.84,0.0,0.67,0.0,0.3054545454545454
cmip6_era5_data_daily_16,13.462214469909668,-15.56268310546875,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.0,0.1827272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.25909090909090904,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.2581818181818182,0.0,0.84,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.29
cmip6_era5_data_daily_160,13.602811813354492,-15.01373291015625,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.26,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.27454545454545454,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.29,0.17,1.0,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.3354545454545454
cmip6_era5_data_daily_161,13.251317977905272,-15.76641845703125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.84,0.0,0.2127272727272727,0.0,0.34,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.0,0.21363636363636365,0.0,0.34,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.24454545454545454,0.0,0.5,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.34,0.28909090909090907,0.0,0.84,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.3045454545454545
cmip6_era5_data_daily_162,13.391915321350098,-16.864715576171875,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.1981818181818182,0.0,0.0,0.84,0.0,0.17,0.0,0.0,0.67,0.0,0.5,0.5,0.24363636363636365,0.0,0.0,1.0,0.0,0.17,0.0,0.0,0.67,0.0,0.5,0.5,0.2581818181818182,0.0,0.0,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.34,0.5,0.24363636363636362,0.0,0.34,1.0,0.0,0.0,0.0,0.0,0.84,0.0,0.34,0.5,0.27454545454545454
cmip6_era5_data_daily_163,13.673110961914062,-16.26605224609375,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.2290909090909091,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.2290909090909091,0.0,0.34,1.0,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.2590909090909091,0.0,0.17,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.25909090909090904,0.0,0.5,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.28909090909090907
cmip6_era5_data_daily_164,13.462214469909668,-14.82159423828125,0.0,0.17,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.17,0.24454545454545454,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.2290909090909091,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.25909090909090904,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.25909090909090904,0.17,0.84,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.3054545454545454
cmip6_era5_data_daily_165,13.251317977905272,-14.041961669921877,0.0,0.17,0.5,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,0.2127272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.21363636363636365,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.84,0.0,0.24363636363636362,0.17,0.67,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.27454545454545454,0.17,0.84,0.67,0.0,0.0,0.0,0.17,0.67,0.0,0.84,0.17,0.3209090909090909
cmip6_era5_data_daily_166,13.251317977905272,-14.37042236328125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.84,0.0,1.0,0.0,0.2127272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.21363636363636365,0.0,0.5,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.24363636363636362,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.25909090909090904,0.17,0.84,0.67,0.0,0.0,0.0,0.17,0.84,0.0,0.67,0.0,0.3054545454545455
cmip6_era5_data_daily_167,13.602811813354492,-15.26123046875,0.0,0.17,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.21363636363636365,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.25909090909090904,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24363636363636362,0.17,0.84,0.84,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.33636363636363636
cmip6_era5_data_daily_168,13.602811813354492,-15.5911865234375,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.2127272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.2745454545454545,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.34,0.2736363636363636,0.0,0.84,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.29
cmip6_era5_data_daily_169,13.391915321350098,-15.137115478515623,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.84,0.0,1.0,0.0,0.2127272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.21363636363636365,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.2581818181818182,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.0,0.24363636363636362,0.0,0.84,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.3045454545454545
cmip6_era5_data_daily_17,13.462214469909668,-15.89202880859375,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.2127272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.24454545454545454,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.24454545454545454,0.0,0.5,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.2736363636363636,0.0,0.84,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.17,0.28909090909090907
cmip6_era5_data_daily_170,13.251317977905272,-16.58758544921875,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.22818181818181815,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.2290909090909091,0.0,0.0,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.24363636363636362,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.34,0.22818181818181815,0.0,0.34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.17,0.2736363636363636
cmip6_era5_data_daily_171,13.884007453918455,-15.234588623046877,0.0,0.17,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.2290909090909091,0.0,0.34,0.84,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.34,0.24454545454545454,0.0,0.67,1.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.34,0.3045454545454545,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.2590909090909091,0.17,1.0,0.84,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.31999999999999995
cmip6_era5_data_daily_172,13.391915321350098,-15.712982177734377,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.84,0.0,0.2127272727272727,0.0,0.17,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.0,0.21363636363636365,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.26,0.0,0.34,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.34,0.2745454545454545,0.0,0.84,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.3045454545454545
cmip6_era5_data_daily_173,13.532513618469238,-14.5054931640625,0.0,0.17,0.67,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.17,0.24363636363636365,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.2290909090909091,0.0,0.5,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.24363636363636362,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.0,0.24363636363636365,0.17,0.84,0.67,0.0,0.0,0.0,0.17,0.67,0.0,0.67,0.17,0.3054545454545455
cmip6_era5_data_daily_174,13.181018829345703,-15.9161376953125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.22727272727272727,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.0,0.1827272727272727,0.0,0.34,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.2281818181818182,0.0,0.34,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.2281818181818182,0.0,0.67,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.17,0.28909090909090907
cmip6_era5_data_daily_175,13.462214469909668,-15.315643310546877,0.0,0.17,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.21363636363636365,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.2290909090909091,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.34,0.25909090909090904,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.17,0.2590909090909091,0.17,1.0,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.17,0.31999999999999995
cmip6_era5_data_daily_176,13.181018829345703,-16.0802001953125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.19818181818181815,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.84,0.0,0.67,0.0,0.1827272727272727,0.0,0.17,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.2281818181818182,0.0,0.17,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.2281818181818182,0.0,0.67,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.17,0.2736363636363636
cmip6_era5_data_daily_177,13.181018829345703,-16.40838623046875,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.17,0.1981818181818182,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.5,0.0,0.67,0.17,0.1827272727272727,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.67,0.0,0.5,0.34,0.2290909090909091,0.0,0.34,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.24454545454545454,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.34,0.33454545454545453
